account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,distinct_coupon_count,max_discount_ratio,rare_coupon_count,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,total_failed_orders,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,account_lifetime_days,avg_order_gap_days,recent_activity_ratio,evening_order_ratio,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,has_shared_device_and_address,has_shared_payment_and_phone,shared_entity_types_count,shared_ip_prefix_count,degree_centrality,eigenvector_centrality,pagerank,triangle_count,clustering_coefficient,connected_component_size,shared_edge_count,shared_edge_weight_sum,edge_shares_device,edge_shares_payment,edge_shares_phone,edge_shares_address,edge_shares_ip,edge_shares_coupon,community_id,community_size,community_return_rate,community_refund_rate,community_avg_order_value,community_total_orders,community_avg_dispute_rate,community_max_return_rate,community_avg_coupon_usage,neighbor_avg_return_rate,looks_bargain,looks_office
A006398,1.0,1760.0,1760.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,39.24791666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,1532,1,0.0,0.0,1760.0,1.0,0.0,0.0,0.0,0.0,0,1
A006399,2.0,8510.0,4255.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,2490.0,0.0,0,0.5,0.5,0.0,41.34305555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.70726506813294,21.70726506813294,0.0,0.5,0.0,0.0,72.0,1.0,0.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.00013333777792593087,1.836309210270046e-05,2.688245945718593e-05,3,0.3941867581552622,23658,4,3.0999999999999996,0,0,1,3,0,0,26,271,0.1405523340947695,0.12790104524421866,5982.886544677135,801.0,0.004581795817958179,1.0,0.1642453794667817,0.25476190476190474,0,0
A006400,1.0,2610.0,2610.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.183333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.333444448148272e-05,3.984995253318917e-07,2.3958661779235446e-05,0,0.0,23658,1,1.0,1,0,0,0,0,0,34,248,0.1488127240143369,0.13479102662570405,6169.597078213005,822.0,0.009200588837685611,1.0,0.17985151049667178,0.0,0,0
A006401,6.0,31060.0,5176.666666666667,2.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,9980.0,0.0,0,0.1666666666666666,0.1666666666666666,0.0,24.354861111111116,0.0,0.0,6.0,0.0,0.0,1.0,0.1666666666666666,15.19984280045389,3.0399685600907755,0.0,0.1666666666666666,0.0,0.0,193.0,2.5,3.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.00030001000033334443,4.051127488722108e-05,7.317852213411093e-05,9,0.2049096397950291,23658,9,7.8,3,1,1,4,0,0,16,299,0.14081565962836864,0.1327570515697606,5543.768918929454,943.0,0.0027049037918603133,1.0,0.18112268630663278,0.125,0,0
A006402,4.0,10550.0,2637.5,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,41.234027777777776,0.0,1.0,3.0,0.0,0.0,0.0,0.0,29.940206226343808,9.980068742114597,0.25,0.75,0.0,0.0,58.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,0.000233341111370379,2.3549766160124736e-06,6.139058377324451e-05,3,0.11657811784074841,23658,7,6.0,1,2,2,1,1,0,38,244,0.13785321008681664,0.12191597109629897,5561.233255019116,771.0,0.0009953161592505852,1.0,0.16877989951760441,0.047619047619047616,0,1
A006403,2.0,7520.0,3760.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.44305555555556,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.5677299829563083,3.567729982956308,0.0,0.0,0.0,0.0,180.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.00010000333344444814,3.438273263109127e-07,4.124242708875457e-05,1,0.3333333333333333,23658,3,3.0,1,0,2,0,0,0,5,348,0.14439002089864159,0.1368628816904679,5691.054562295942,1021.0,0.014852548473238128,1.0,0.1682376212548626,0.1111111111111111,0,1
A006404,5.0,25320.0,5064.0,2.0,1.0,1.0,1.0,4.0,1.0,0.2,0.0290973333333333,1.0,0.1454866666666666,1.0,2.0,72.0,2.0,6230.0,0.0,0,0.5,0.4,0.0,18.356944444444444,1.0,1.0,5.0,1.0,2.0,2.0,0.4,10.559598675578762,2.6398996688946874,0.2,0.2,1.0,1.0,161.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0002000066668888963,3.362968827996714e-05,2.3090391634500787e-05,6,0.08,23658,6,2.1,1,0,0,0,1,4,27,270,0.18448907060018171,0.16887325637325637,5998.791698733366,841.0,0.006018518518518518,1.0,0.16887298915076693,0.08333333333333331,0,0
A006405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.3493055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,1533,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A006406,4.0,33190.0,8297.5,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.47638888888889,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.876997505543148,1.2923325018477083,1.0,0.25,0.0,0.0,70.0,3.0,4.0,1.5,1.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,0.00013333777792593087,0.0014937616816034745,3.913505008684172e-05,2,0.3333333333333333,23658,4,4.0,2,2,0,0,0,0,45,237,0.1332955839284953,0.1233598796889936,5855.747873551671,729.0,0.004746835443037975,1.0,0.19992374011361352,0.10625,0,1
A006407,7.0,21010.0,3001.428571428572,2.0,1.0,1.0,1.0,7.0,0.0,0.1428571428571428,0.0300139173147769,1.0,0.2100974212034384,1.0,1.0,72.0,1.0,3490.0,0.0,0,0.1428571428571428,0.1428571428571428,0.0,29.275,0.0,0.0,7.0,0.0,0.0,1.0,0.1428571428571428,9.11711690518008,1.519519484196678,0.0,0.5714285714285714,0.0,0.0,130.0,5.0,8.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0004333477782592753,8.234414252224782e-06,9.267268012808572e-05,13,0.1564102564102564,23658,13,10.8,6,0,3,2,0,2,17,298,0.13850719563806813,0.1276810531005162,5870.189847903774,940.0,0.0053917652072014485,1.0,0.19788464704572087,0.2656898656898657,0,0
A006408,4.0,31210.0,7802.5,1.0,1.0,1.0,1.0,4.0,0.0,0.25,0.0400599762470308,1.0,0.1602399049881235,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.354166666666666,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.012920561271644,1.337640187090544,0.75,0.0,0.0,0.0,75.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0002000066668888963,2.289393707939052e-05,5.879218010142487e-05,2,0.13333333333333333,23658,6,5.7,2,2,1,1,0,0,6,346,0.14239379759610973,0.13252706670336728,5556.3514771997425,1038.0,0.01168111753371869,1.0,0.19203940728507202,0.09722222222222221,0,1
A006409,2.0,4080.0,2040.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.394444444444446,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.288722985396586,5.288722985396586,0.5,0.5,0.0,0.0,151.0,1.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,6.666888896296543e-05,9.428223516799087e-08,2.628270864996445e-05,0,0.0,23658,2,1.7,0,0,1,1,0,0,2,379,0.15498844456628097,0.14615006072789713,5793.131379760668,1225.0,0.011795870502994512,1.0,0.1811783972404025,0.25,0,1
A006410,4.0,15550.0,3887.5,1.0,2.0,1.0,1.0,4.0,0.0,0.5,0.0966097246405948,2.0,0.247145612343298,2.0,1.0,120.0,1.0,1340.0,0.0,0,0.25,0.25,0.0,17.477777777777778,0.0,1.0,4.0,0.0,1.0,1.0,0.25,9.67657011700154,3.225523372333843,0.25,0.5,0.0,0.0,164.0,3.0,2.0,2.5,3.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0002000066668888963,1.4588288325707176e-05,5.217961050286939e-05,1,0.06666666666666667,23658,6,4.6,2,1,0,2,0,1,82,164,0.1427216415021293,0.13324050610635976,5463.505910586703,511.0,0.008841463414634146,1.0,0.13293210854186463,0.25,0,0
A006411,9.0,39540.0,4393.333333333333,1.0,1.0,1.0,1.0,7.0,2.0,0.3333333333333333,0.0268934714862348,3.0,0.097009708737864,3.0,3.0,56.0,3.0,10320.0,0.0,0,0.4285714285714285,0.3333333333333333,0.0,23.397916666666667,0.0,3.0,9.0,0.0,1.0,3.0,0.3333333333333333,20.25553268004618,2.531941585005764,0.3333333333333333,0.2222222222222222,0.0,0.0,194.0,1.0,0.0,5.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.000466682222740758,9.002244293915225e-06,6.35758794604468e-05,17,0.07032967032967033,23658,14,6.4,0,1,1,4,0,8,16,299,0.14081565962836864,0.1327570515697606,5543.768918929454,943.0,0.0027049037918603133,1.0,0.18112268630663278,0.2838512677798392,0,0
A006412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4652777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,1534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A006413,4.0,26190.0,6547.5,1.0,1.0,1.0,1.0,4.0,0.0,0.25,0.0266470833333333,1.0,0.1065883333333333,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.49375,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.192983719402536,2.7309945731341783,0.0,0.0,0.0,0.0,145.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,0.000233341111370379,3.824643706900082e-06,5.570714626557068e-05,3,0.09999999999999998,23658,7,4.6,0,0,2,3,1,1,0,432,0.1407252919405697,0.13555553885414998,5580.2984048487515,1350.0,0.0076370517342739565,1.0,0.1744885194537972,0.07142857142857142,0,1
A006414,1.0,770.0,770.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.17361111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.00010000333344444814,8.837271317078938e-07,3.183947505888341e-05,0,0.0,23658,3,2.7,0,1,1,1,0,0,76,183,0.1908785203867171,0.16265837987149462,5546.980035295609,519.0,0.0,1.0,0.17316015799622356,0.375,0,1
A006415,1.0,4500.0,4500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.215972222222224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,1.0,1.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,0.00010000333344444814,1.0097878808660106e-06,4.12500328339412e-05,0,0.0,23658,3,3.0,1,1,1,0,0,0,4,366,0.12498491945213257,0.12158805068641135,5961.87339042257,1073.0,0.004356405585913783,1.0,0.18132673337591368,0.0,0,0
A006416,1.0,920.0,920.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.6506944444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,6.666888896296543e-05,6.599735203279988e-07,3.148991098493925e-05,0,0.0,23658,2,2.0,1,0,1,0,0,0,48,231,0.14526792351467674,0.13429018071875215,5897.00900158043,681.0,0.0061087061087061086,1.0,0.18228028585171444,0.0,0,1
A006417,5.0,21890.0,4378.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33.69305555555555,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.472478006164168,3.3681195015410417,0.0,0.2,0.0,0.0,31.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.00013333777792593087,8.201189228754885e-06,5.4068801922260467e-05,1,0.16666666666666666,23658,4,3.3,2,1,0,0,1,0,56,219,0.1684714068275712,0.1563165905631659,5883.2383851561935,716.0,0.008193810248604768,1.0,0.16910197869101978,0.3333333333333333,0,0
A006418,1.0,3450.0,3450.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.290972222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.666888896296543e-05,6.035314789496903e-07,2.3550389538835375e-05,0,0.0,23658,2,1.7,0,0,1,1,0,0,74,186,0.16363287250384026,0.1618279569892473,5096.309971838197,550.0,0.004091995221027479,1.0,0.17721454173067078,0.5,0,1
A006419,4.0,21660.0,5415.0,2.0,1.0,1.0,1.0,4.0,0.0,0.5,0.0864548096066579,2.0,0.2681184510250569,2.0,1.0,48.0,1.0,7620.0,0.0,0,0.25,0.25,0.0,26.542361111111116,0.0,1.0,4.0,0.0,1.0,1.0,0.25,19.105566334994627,6.3685221116648725,0.25,0.25,0.0,0.0,159.0,2.5,3.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0003333444448148272,2.111440498073362e-06,7.109680369055841e-05,9,0.13316804219161923,23658,10,7.0,3,0,3,0,2,2,15,301,0.14631083202511774,0.14067006268002943,6345.365336859523,954.0,0.014113668723303273,1.0,0.20617440883221616,0.09,0,0
A006420,2.0,9030.0,4515.0,1.0,2.0,1.0,1.0,2.0,0.0,0.5,0.030375,1.0,0.06075,1.0,1.0,96.0,1.0,8270.0,0.0,0,0.5,0.5,0.0,37.49097222222223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0858782877435305,7.0858782877435305,0.0,0.0,0.0,0.0,127.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,0.00013333777792593087,1.5163991925857279e-05,4.084786405450496e-05,1,0.16666666666666666,23658,4,3.7,0,2,1,1,0,0,37,244,0.14887457715326566,0.13294463960447567,5820.8838472547495,801.0,0.007570582877959927,1.0,0.19412405672651573,0.10833333333333334,0,0
A006421,1.0,2260.0,2260.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.380555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.00013333777792593087,4.7578272801512694e-05,4.3498650832273954e-05,1,0.11666666666666665,23658,4,3.4,1,0,1,2,0,0,50,229,0.1140708393983503,0.10661795749131994,5501.7946873601895,695.0,0.00877521314202537,1.0,0.1912685810065723,0.0625,0,1
A006422,2.0,7020.0,3510.0,2.0,1.0,1.0,1.0,2.0,0.0,0.5,0.0834094955489614,1.0,0.1668189910979228,1.0,1.0,48.0,1.0,3650.0,0.0,0,0.5,0.5,0.0,39.53194444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0985773194734838,1.0985773194734838,0.0,0.0,0.0,0.0,86.0,2.5,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.00010000333344444814,4.62758836466495e-06,2.3411760466550012e-05,1,0.06666666666666667,23658,3,1.4,1,0,0,0,0,2,42,238,0.1376833483976341,0.11845899198840375,5486.051500786795,787.0,0.005782312925170068,1.0,0.17006269873916932,0.2333333333333333,0,0
A006423,3.0,17850.0,5950.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,5050.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,32.49444444444445,0.0,0.0,2.0,0.0,0.0,1.0,0.5,11.214607359446887,5.6073036797234375,0.0,0.0,0.0,0.0,145.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.00013333777792593087,4.157322361042134e-07,4.6568550992103016e-05,1,0.16666666666666666,23658,4,3.7,2,1,0,1,0,0,29,262,0.1660230990383662,0.15603279248317417,5498.525249771433,800.0,0.009869138495092692,1.0,0.14788451582344714,0.125,0,0
A006424,3.0,20570.0,6856.666666666667,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.429861111111112,0.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0269536157847,4.513476807892349,0.6666666666666666,0.0,0.0,0.0,239.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.333444448148272e-05,9.859933915204776e-09,1.317021244070784e-05,0,0.0,23658,1,0.3,0,0,0,0,1,0,39,243,0.142537960439195,0.1349002963200494,5511.167763763443,693.0,0.004218106995884773,1.0,0.2035249615496529,0.0,0,0
A006425,2.0,12180.0,6090.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.50555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.68436645378103,12.68436645378103,0.0,0.5,0.0,0.0,67.0,3.5,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.00010000333344444814,9.054628200062285e-07,2.931982810708311e-05,3,1.0,23658,3,3.0,3,0,0,0,0,0,88,144,0.13079530423280422,0.12808366402116403,5456.2036210317465,436.0,0.0014660493827160495,1.0,0.19958664021164021,0.3333333333333333,0,0
A006426,3.0,33700.0,11233.333333333334,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,24700.0,0.0,0,0.6666666666666666,0.6666666666666666,0.0,38.238194444444446,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.01812142147971,9.009060710739847,0.0,0.0,0.0,0.0,73.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.333444448148272e-05,2.094519373987877e-08,1.8398286162255776e-05,0,0.0,23658,1,0.7,0,0,0,1,0,0,91,143,0.1631411323719016,0.14266716189793113,5721.8628316128315,438.0,0.017599067599067597,1.0,0.20095289326058557,0.0,0,0
A006427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,1535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A006428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.50347222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,1536,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A006429,1.0,5400.0,5400.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.00010000333344444814,2.0817316366180217e-07,3.180241265433615e-05,0,0.0,23658,3,2.7,1,0,1,1,0,0,7,338,0.16087128683282528,0.15451706413244876,6036.212741318511,1028.0,0.011217948717948718,1.0,0.16186601859678781,0.3,0,1
A006430,9.0,57160.0,6351.111111111111,1.0,1.0,1.0,1.0,9.0,0.0,0.2222222222222222,0.0197719571057879,2.0,0.1043950777202072,2.0,4.0,72.0,4.0,18690.0,0.0,0,0.4444444444444444,0.4444444444444444,0.0,25.277083333333334,0.0,0.0,9.0,0.0,0.0,4.0,0.4444444444444444,13.632993474315256,1.7041241842893982,0.0,0.3333333333333333,0.0,0.0,153.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0003333444448148272,7.696331886489042e-06,6.510247429601905e-05,5,0.03333333333333333,23658,10,5.4,1,1,1,2,0,5,3,373,0.14946380697050937,0.14132042369307785,5926.315696219181,1200.0,0.009874017849889163,1.0,0.1680889709039843,0.09166666666666666,0,0
A006431,1.0,3320.0,3320.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,3320.0,0.0,0,1.0,1.0,0.0,19.441666666666663,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.00010000333344444814,2.9766932981951903e-07,5.499234112692269e-05,0,0.0,23658,3,2.7,0,1,1,1,0,0,39,243,0.142537960439195,0.1349002963200494,5511.167763763443,693.0,0.004218106995884773,1.0,0.2035249615496529,0.2222222222222222,0,0
A006432,1.0,3400.0,3400.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.209722222222226,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104.0,11.0,10.0,5.0,4.0,5.0,4.0,3.0,2.0,0.0,0.0,4.0,6.0,0.0004333477782592753,0.006392932277289431,9.359825587086815e-05,25,0.30897435897435893,23658,13,12.1,7,1,2,3,0,0,10,320,0.16114297161172159,0.14507650335775335,5487.546396138584,971.0,0.00780982905982906,1.0,0.20061555631868133,0.1738095238095238,0,1
A006433,3.0,15350.0,5116.666666666667,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.44583333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.019723911538357,3.0098619557691784,0.0,0.0,0.0,0.0,153.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.666888896296543e-05,1.1653093675365507e-07,2.07808856346309e-05,0,0.0,23658,2,1.3,1,0,0,0,1,0,67,203,0.14833646102119008,0.14182305105950427,6205.450993040894,574.0,0.006568144499178982,1.0,0.2044999609039018,0.16666666666666666,0,1
A006434,3.0,28160.0,9386.666666666666,1.0,2.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0166473616473616,1.0,0.0499420849420849,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.406944444444445,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.1160756040265976,1.5580378020132986,0.0,0.0,0.0,0.0,223.0,3.0,2.0,1.5,1.0,5.0,4.0,2.0,1.0,0.0,0.0,4.0,0.0,0.00010000333344444814,3.590037271444525e-06,3.0173638860846594e-05,2,0.6666666666666666,23658,3,3.0,0,0,3,0,0,0,59,212,0.1623539982030548,0.1536107367475292,6128.498090745732,652.0,0.0042059748427672955,1.0,0.19663447139862233,0.09523809523809523,0,1
A006435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.426388888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,1537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
